,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,name_sofascore,birth_ts,height,weight,preferred_foot,nationality,position_current,detailed_positions_current,market_value_current,contract_until_ts_current,popularity_score_current,position_standard,position_description,player_age_at_season,country,contract_end_date_current,goals_per_90,xg_per_90,np_goals_per_90,np_xg_per_90,assists_per_90,xa_per_90,shots_per_90,key_passes_per_90,involvement_per_90,finishing_efficiency,np_finishing_efficiency,playmaking_efficiency,shot_conversion,involvement_index,direct_contribution,expected_contribution,offensive_volume,value_per_goal,value_per_xg,value_per_contribution
466,ESP-La Liga,2425,Real Valladolid,Anuar Mohamed,4,2024,231,6918,D F M S,26,1748,2,2.258,2,2.258,0,1.185,11,8,7,0,6.0167,2.9845,Mohamed Antar,725846400.0,171,0,Right,Egypt,M,LW,160000.0,1782777600.0,31.0,Defender,Defender / versatile (can play Midfield/Forward),31.0,ESP,2026-06-30,0.103,0.116,0.103,0.116,0.0,0.061,0.566,0.412,0.463,0.886,0.886,0.0,0.182,9.001,2,3.443,19,80000.0,70859.0,80000.0
467,ESP-La Liga,2425,Real Valladolid,Arnau Rafús,4,2024,231,12898,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0862,0.0862,Arnau Rafús,1051401600.0,190,0,Right,Spain,G,GK,195000.0,1782777600.0,49.0,Goalkeeper,Goalkeeper (starter),21.0,ESP,2026-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.172,0,0.0,0,0.0,0.0,0.0
468,ESP-La Liga,2425,Real Valladolid,Cenk Özkacar,4,2024,231,9015,D S,11,750,0,0.115,0,0.115,0,0.0269,2,1,1,0,1.835,1.835,Cenk Özkaçar,970790400.0,190,0,Left,Türkiye,D,"DC, DL",2100000.0,1782777600.0,729.0,Defender,Defender (secondary role / versatile),24.0,ESP,2026-06-30,0.0,0.014,0.0,0.014,0.0,0.003,0.24,0.12,0.44,0.0,0.0,0.0,0.0,3.67,0,0.142,3,0.0,18260870.0,0.0
469,ESP-La Liga,2425,Real Valladolid,Chuki,4,2024,231,12896,F M S,18,720,2,2.6114,2,2.6114,0,1.404,16,8,1,0,4.2108,0.8703,Chukid Wanpraphao,994032000.0,183,72,Right,Thailand,F,,52000.0,1782777600.0,5.0,Forward,Forward / Winger / Attacking Midfielder,23.0,ESP,2026-06-30,0.25,0.326,0.25,0.326,0.0,0.176,2.0,1.0,0.635,0.766,0.766,0.0,0.125,5.081,2,4.015,24,26000.0,19913.0,26000.0
470,ESP-La Liga,2425,Real Valladolid,Darwin Machís,4,2024,231,4226,F M S,18,621,0,1.1362,0,1.1362,1,1.0831,14,8,0,0,2.7281,0.7402,Darwin Machís,729043200.0,174,70,Right,Venezuela,F,"LW, ML",475000.0,1830211200.0,1564.0,Forward,Forward / Winger / Attacking Midfielder,31.0,ESP,2027-12-31,0.0,0.165,0.0,0.165,0.145,0.157,2.029,1.159,0.503,0.0,0.0,0.923,0.0,3.468,1,2.219,22,0.0,418060.0,475000.0
471,ESP-La Liga,2425,Real Valladolid,David Torres,4,2024,231,10888,D S,18,1384,0,0.2132,0,0.2132,0,0.0109,3,1,5,0,2.8038,2.7928,David Torres,1046822400.0,182,0,Left,Spain,D,DC,1600000.0,1782777600.0,148.0,Defender,Defender (secondary role / versatile),21.0,ESP,2026-06-30,0.0,0.014,0.0,0.014,0.0,0.001,0.195,0.065,0.364,0.0,0.0,0.0,0.0,5.597,0,0.224,4,0.0,7504690.0,0.0
472,ESP-La Liga,2425,Real Valladolid,Eray Cömert,4,2024,231,10382,D M S,25,1800,0,1.2057,0,1.2057,0,0.0,9,0,6,0,3.2295,3.0606,Eray Cömert,886550400.0,183,80,Right,Switzerland,D,DC,2200000.0,1782777600.0,541.0,Defender,Defender / Defensive Midfielder,26.0,ESP,2026-06-30,0.0,0.06,0.0,0.06,0.0,0.0,0.45,0.0,0.315,0.0,0.0,0.0,0.0,6.29,0,1.206,9,0.0,1824666.0,0.0
473,ESP-La Liga,2425,Real Valladolid,Florian Grillitsch,4,2024,231,116,M S,13,627,0,0.2258,0,0.2258,0,0.6467,4,8,1,0,2.6171,2.1165,Florian Grillitsch,807753600.0,187,77,Right,Austria,M,"MC, DM, DC",2100000.0,1814313600.0,756.0,Midfielder,Midfielder (secondary/attacking),29.0,ESP,2027-06-30,0.0,0.032,0.0,0.032,0.0,0.093,0.574,1.148,0.679,0.0,0.0,0.0,0.0,4.734,0,0.872,12,0.0,9300266.0,0.0
474,ESP-La Liga,2425,Real Valladolid,Henrique,4,2024,231,9778,D S,5,354,0,0.05,0,0.05,0,0.0317,1,2,0,0,0.8847,0.8529,Bruno Henrique,662515200.0,184,71,Right,Brazil,F,"ST, LW",825000.0,1798675200.0,33344.0,Defender,Defender (secondary role / versatile),34.0,ESP,2026-12-31,0.0,0.013,0.0,0.013,0.0,0.008,0.254,0.508,0.442,0.0,0.0,0.0,0.0,1.738,0,0.082,3,0.0,16500000.0,0.0
475,ESP-La Liga,2425,Real Valladolid,Iago Parente,4,2024,231,13609,D,1,73,0,0.0,0,0.0,0,0.0234,0,1,0,0,0.2184,0.195,Iago Parente,1140825600.0,180,0,Right,Spain,D,,160000.0,1782777600.0,24.0,Defender,Defender (generic),18.0,ESP,2026-06-30,0.0,0.0,0.0,0.0,0.0,0.029,0.0,1.233,0.51,0.0,0.0,0.0,0.0,0.413,0,0.023,1,0.0,0.0,0.0
476,ESP-La Liga,2425,Real Valladolid,Ibrahim Alani,4,2024,231,13629,M S,3,154,0,0.0154,0,0.0154,0,0.0,1,0,0,0,0.5193,0.5039,Ibrahim Alani,1154131200.0,175,0,Right,Nigeria,M,MC,485000.0,1814313600.0,116.0,Midfielder,Midfielder (secondary/attacking),18.0,ESP,2027-06-30,0.0,0.009,0.0,0.009,0.0,0.0,0.584,0.0,0.598,0.0,0.0,0.0,0.0,1.023,0,0.015,1,0.0,31493506.0,0.0
477,ESP-La Liga,2425,Real Valladolid,Iván Sánchez,4,2024,231,4169,F M S,32,1365,2,0.6651,2,0.6651,1,2.8943,15,23,4,0,5.5404,3.3372,Iván Sánchez,717206400.0,168,55,Left,Spain,M,"RW, MC",485000.0,1814313600.0,217.0,Forward,Forward / Winger / Attacking Midfielder,32.0,ESP,2027-06-30,0.132,0.044,0.132,0.044,0.066,0.191,0.989,1.516,0.585,3.007,3.007,0.346,0.133,8.878,3,3.559,38,242500.0,729214.0,161667.0
478,ESP-La Liga,2425,Real Valladolid,Javi Sánchez,4,2024,231,7245,D,25,2050,2,0.5223,2,0.5223,0,0.4836,11,6,6,0,4.4983,4.425,Javi Sánchez,858297600.0,189,71,Right,Spain,D,DC,750000.0,1782777600.0,413.0,Defender,Defender (generic),27.0,ESP,2026-06-30,0.088,0.023,0.088,0.023,0.0,0.021,0.483,0.263,0.392,3.829,3.829,0.0,0.182,8.923,2,1.006,17,375000.0,1435956.0,375000.0
479,ESP-La Liga,2425,Real Valladolid,Juan Latasa,4,2024,231,10399,F S,28,1376,3,4.5497,3,4.5497,0,0.577,40,12,6,1,6.7183,2.7974,Juanmi Latasa,985305600.0,191,0,Left,Spain,F,ST,1900000.0,1877472000.0,1927.0,Forward,Striker / Centre Forward,23.0,ESP,2029-06-30,0.196,0.298,0.196,0.298,0.0,0.038,2.616,0.785,0.622,0.659,0.659,0.0,0.075,9.516,3,5.127,52,633333.0,417610.0,633333.0
480,ESP-La Liga,2425,Real Valladolid,Juma Bah,4,2024,231,13100,D S,12,862,0,0.1811,0,0.1811,0,0.018,3,1,1,0,1.3853,1.3853,Abdulay Juma Bah,1144713600.0,195,0,Right,Sierra Leone,D,DC,7300000.0,1782777600.0,5916.0,Defender,Defender (secondary role / versatile),18.0,ESP,2026-06-30,0.0,0.019,0.0,0.019,0.0,0.002,0.313,0.104,0.289,0.0,0.0,0.0,0.0,2.771,0,0.199,4,0.0,40309221.0,0.0
481,ESP-La Liga,2425,Real Valladolid,Karl Hein,4,2024,231,9692,GK,31,2790,0,0.0,0,0.0,0,0.0,0,0,0,0,3.1596,3.1596,Karl Hein,1018656000.0,193,0,Right,Estonia,G,GK,2900000.0,1782777600.0,4077.0,Goalkeeper,Goalkeeper (starter),22.0,ESP,2026-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,6.319,0,0.0,0,0.0,0.0,0.0
482,ESP-La Liga,2425,Real Valladolid,Kenedy,4,2024,231,689,S,2,2,0,0.0818,0,0.0818,0,0.0,1,0,0,0,0.0,0.0,Kenedy,823737600.0,182,77,Left,Brazil,M,"RW, ML",680000.0,1782777600.0,1431.0,Forward,Striker,28.0,ESP,2026-06-30,0.0,3.681,0.0,3.681,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.082,1,0.0,8312958.0,0.0
483,ESP-La Liga,2425,Real Valladolid,Kike Pérez,4,2024,231,8470,M S,19,1225,2,2.2361,2,2.2361,0,1.3833,20,17,6,0,4.4289,2.3818,Kike Pérez,855878400.0,184,0,Left,Spain,M,MC,2000000.0,1814313600.0,317.0,Midfielder,Midfielder (secondary/attacking),27.0,ESP,2027-06-30,0.147,0.164,0.147,0.164,0.0,0.102,1.469,1.249,0.5,0.894,0.894,0.0,0.1,6.811,2,3.619,37,1000000.0,894414.0,1000000.0
484,ESP-La Liga,2425,Real Valladolid,Lucas Rosa,4,2024,231,11147,D,21,1890,0,0.8606,0,0.8606,1,2.0154,8,12,6,0,5.4031,3.0375,Lucas Rosa,954720000.0,177,0,Right,Brazil,D,"DR, DL",4300000.0,1877472000.0,708.0,Defender,Defender (generic),24.0,ESP,2029-06-30,0.0,0.041,0.0,0.041,0.048,0.096,0.381,0.571,0.402,0.0,0.0,0.496,0.0,8.441,1,2.876,20,0.0,4996514.0,4300000.0
485,ESP-La Liga,2425,Real Valladolid,Luis Pérez,4,2024,231,8762,D M S,30,2548,0,0.154,0,0.154,0,2.6108,5,28,2,0,6.5744,4.4812,Luis Pérez,791856000.0,173,68,Right,Spain,D,DR,1300000.0,1814313600.0,255.0,Defender,Defender / Defensive Midfielder,29.0,ESP,2027-06-30,0.0,0.005,0.0,0.005,0.0,0.092,0.177,0.989,0.391,0.0,0.0,0.0,0.0,11.056,0,2.765,33,0.0,8441558.0,0.0
486,ESP-La Liga,2425,Real Valladolid,Mamadou Sylla,4,2024,231,2433,F M S,29,1569,5,4.973,1,1.9999,1,0.9638,22,13,5,0,3.7202,1.2356,Mamadou Sylla,764121600.0,184,80,Right,Senegal,F,ST,1100000.0,0.0,1336.0,Forward,Forward / Winger / Attacking Midfielder,30.0,ESP,0,0.287,0.285,0.057,0.115,0.057,0.055,1.262,0.746,0.284,1.005,0.5,1.038,0.227,4.956,6,5.937,35,220000.0,221194.0,183333.0
487,ESP-La Liga,2425,Real Valladolid,Marcos de Sousa,4,2024,231,8933,F S,22,1213,1,3.1948,1,3.1948,2,1.4117,22,9,5,0,4.9785,1.9576,Francisco Marcos de Sousa Almeida,1240444800.0,0,0,0,Brazil,0,,0.0,0.0,0.0,Forward,Striker / Centre Forward,15.0,ESP,0,0.074,0.237,0.074,0.237,0.148,0.105,1.632,0.668,0.515,0.313,0.313,1.417,0.045,6.936,3,4.606,31,0.0,0.0,0.0
488,ESP-La Liga,2425,Real Valladolid,Mario Maroto,4,2024,231,11568,S,2,56,0,0.0181,0,0.0181,1,0.0253,1,1,0,0,0.1041,0.0607,Mario Maroto,1041379200.0,176,0,Left,Spain,M,MC,195000.0,1782777600.0,37.0,Forward,Striker,21.0,ESP,2026-06-30,0.0,0.029,0.0,0.029,1.607,0.041,1.607,1.607,0.265,0.0,0.0,39.526,0.0,0.165,1,0.043,2,0.0,10773481.0,195000.0
489,ESP-La Liga,2425,Real Valladolid,Mario Martín,4,2024,231,11349,M S,30,1740,0,1.6727,0,1.6727,1,1.3808,27,12,6,3,6.0223,3.7026,Mario Martín,1078444800.0,177,72,Right,Spain,M,"MC, DM",5300000.0,1782777600.0,16315.0,Midfielder,Midfielder (secondary/attacking),20.0,ESP,2026-06-30,0.0,0.087,0.0,0.087,0.052,0.071,1.397,0.621,0.503,0.0,0.0,0.724,0.0,9.725,1,3.054,39,0.0,3168530.0,5300000.0
490,ESP-La Liga,2425,Real Valladolid,Raul Moro,4,2024,231,8584,F M S,33,2352,4,4.5173,4,4.5173,5,5.5847,45,44,2,0,10.9577,3.5829,Raúl Moro,1039046400.0,169,0,Right,Spain,M,LW,6700000.0,1940544000.0,1573.0,Forward,Forward / Winger / Attacking Midfielder,22.0,ESP,2031-06-30,0.153,0.173,0.153,0.173,0.191,0.214,1.722,1.684,0.556,0.885,0.885,0.895,0.089,14.541,9,10.102,89,1675000.0,1483187.0,744444.0
491,ESP-La Liga,2425,Real Valladolid,Raúl Chasco,4,2024,231,12900,D S,2,127,0,0.0,0,0.0,0,0.0396,0,1,0,0,0.0396,0.0,Raúl Chasco,1063411200.0,177,0,Left,Spain,D,DL,160000.0,1782777600.0,36.0,Defender,Defender (secondary role / versatile),21.0,ESP,2026-06-30,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.709,0.028,0.0,0.0,0.0,0.0,0.04,0,0.04,1,0.0,0.0,0.0
492,ESP-La Liga,2425,Real Valladolid,Selim Amallah,4,2024,231,11379,F M S,24,1405,3,2.6197,2,1.8764,1,1.3254,23,13,6,0,3.9701,1.9086,Selim Amallah,848016000.0,187,0,Right,Morocco,M,"AM, MC",1500000.0,0.0,6273.0,Forward,Forward / Winger / Attacking Midfielder,28.0,ESP,0,0.192,0.168,0.128,0.12,0.064,0.085,1.473,0.833,0.377,1.145,1.066,0.754,0.13,5.879,4,3.945,36,500000.0,572585.0,375000.0
493,ESP-La Liga,2425,Real Valladolid,Stanko Juric,4,2024,231,12894,M S,26,1757,0,0.3885,0,0.3885,0,0.5273,8,4,5,1,5.1429,4.9187,Stanko Jurić,840153600.0,189,0,Right,Croatia,M,"MC, DM",1100000.0,1814313600.0,478.0,Midfielder,Midfielder (secondary/attacking),28.0,ESP,2027-06-30,0.0,0.02,0.0,0.02,0.0,0.027,0.41,0.205,0.515,0.0,0.0,0.0,0.0,10.062,0,0.916,12,0.0,2831403.0,0.0
494,ESP-La Liga,2425,Real Valladolid,Tamás Nikitscher,4,2024,231,13404,D M S,13,853,0,0.0194,0,0.0194,0,0.0305,1,2,2,0,3.2833,3.2515,Tamás Nikitscher,941587200.0,193,0,Left,Hungary,M,"DM, MC",480000.0,1877472000.0,955.0,Defender,Defender / Defensive Midfielder,25.0,ESP,2029-06-30,0.0,0.002,0.0,0.002,0.0,0.003,0.106,0.211,0.689,0.0,0.0,0.0,0.0,6.535,0,0.05,3,0.0,24742268.0,0.0
495,ESP-La Liga,2425,Real Valladolid,Víctor Meseguer,4,2024,231,12895,M S,14,376,0,0.4324,0,0.4324,0,0.0252,6,1,1,0,1.2919,0.9242,Víctor Meseguer,928886400.0,184,0,Right,Spain,M,"MC, DM",1400000.0,1877472000.0,90.0,Midfielder,Midfielder (secondary/attacking),25.0,ESP,2029-06-30,0.0,0.104,0.0,0.104,0.0,0.006,1.436,0.239,0.53,0.0,0.0,0.0,0.0,2.216,0,0.458,7,0.0,3237743.0,0.0
496,ESP-La Liga,2425,Real Valladolid,Xavi Moreno,4,2024,231,13639,F,1,49,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1409,0.1409,Xavi Moreno,1099612800.0,175,0,Left,Spain,F,,310000.0,1782777600.0,46.0,Forward,Forward (generic),20.0,ESP,2026-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0,0.0,0.282,0,0.0,0,0.0,0.0,0.0
497,ESP-La Liga,2425,Sevilla,Adrià Pedrosa,4,2024,138,7174,D M S,31,2323,1,0.8653,1,0.8653,1,1.718,24,20,7,0,6.3685,4.7188,Adrià Pedrosa,895017600.0,176,69,Left,Spain,D,DL,3900000.0,1782777600.0,819.0,Defender,Defender / Defensive Midfielder,26.0,ESP,2026-06-30,0.039,0.034,0.039,0.034,0.039,0.067,0.93,0.775,0.43,1.156,1.156,0.582,0.042,11.087,2,2.583,44,3900000.0,4507107.0,1950000.0
498,ESP-La Liga,2425,Sevilla,Akor Adams,4,2024,138,11783,F S,4,122,0,0.4312,0,0.4312,0,0.0,2,0,0,0,0.5014,0.0702,Akor Adams,949104000.0,190,0,Right,Nigeria,F,ST,6800000.0,1877472000.0,24981.0,Forward,Striker / Centre Forward,24.0,ESP,2029-06-30,0.0,0.318,0.0,0.318,0.0,0.0,1.475,0.0,0.422,0.0,0.0,0.0,0.0,0.572,0,0.431,2,0.0,15769944.0,0.0
499,ESP-La Liga,2425,Sevilla,Albert Sambi Lokonga,4,2024,138,9689,M S,22,1482,0,0.7698,0,0.7698,2,1.4028,13,19,4,0,4.7815,3.4176,Albert Sambi Lokonga,940550400.0,183,0,Right,Belgium,M,"MC, DM",8199999.0,1845936000.0,3592.0,Midfielder,Midfielder (secondary/attacking),25.0,ESP,2028-06-30,0.0,0.047,0.0,0.047,0.121,0.085,0.789,1.154,0.498,0.0,0.0,1.426,0.0,8.199,2,2.173,32,0.0,10652116.0,4100000.0
500,ESP-La Liga,2425,Sevilla,Chidera Ejuke,4,2024,138,8694,F M S,25,917,2,0.954,2,0.954,1,1.5953,20,21,0,0,3.6468,1.8464,Chidera Ejuke,883699200.0,176,72,Right,Nigeria,F,"LW, RW",3700000.0,1814313600.0,3094.0,Forward,Forward / Winger / Attacking Midfielder,26.0,ESP,2027-06-30,0.196,0.094,0.196,0.094,0.098,0.157,1.963,2.061,0.539,2.096,2.096,0.627,0.1,5.493,3,2.549,41,1850000.0,3878407.0,1233333.0
501,ESP-La Liga,2425,Sevilla,Darío Benavides,4,2024,138,12244,S,1,3,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,Darío Benavides,1042329600.0,178,0,Right,Spain,D,DR,390000.0,1845936000.0,49.0,Forward,Striker,21.0,ESP,2028-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
502,ESP-La Liga,2425,Sevilla,Diego Hormigo,4,2024,138,11265,M,1,37,0,0.1153,0,0.1153,0,0.0,1,0,0,0,0.1153,0.1153,Diego Hormigo,1050451200.0,182,0,Left,Spain,D,DL,290000.0,1845936000.0,47.0,Midfielder,Midfielder (central),21.0,ESP,2028-06-30,0.0,0.28,0.0,0.28,0.0,0.0,2.432,0.0,0.561,0.0,0.0,0.0,0.0,0.231,0,0.115,1,0.0,2515178.0,0.0
503,ESP-La Liga,2425,Sevilla,Djibril Sow,4,2024,138,2624,M S,30,2095,2,2.6785,2,2.6785,1,2.0171,22,21,5,0,8.3814,4.8999,Djibril Sow,855187200.0,184,77,Right,Switzerland,M,"MC, DM",7100000.0,1877472000.0,1961.0,Midfielder,Midfielder (secondary/attacking),27.0,ESP,2029-06-30,0.086,0.115,0.086,0.115,0.043,0.087,0.945,0.902,0.571,0.747,0.747,0.496,0.091,13.281,3,4.696,43,3550000.0,2650737.0,2366667.0
504,ESP-La Liga,2425,Sevilla,Dodi Lukebakio,4,2024,138,5706,F M S,38,3117,11,9.2427,10,8.4994,2,5.3907,94,54,3,1,14.7724,3.354,Dodi Lukebakio,875059200.0,187,77,Left,Belgium,M,RW,18800000.0,1909008000.0,4908.0,Forward,Forward / Winger / Attacking Midfielder,27.0,ESP,2030-06-30,0.318,0.267,0.289,0.245,0.058,0.156,2.714,1.559,0.523,1.19,1.177,0.371,0.117,18.126,13,14.633,148,1709091.0,2034038.0,1446154.0
505,ESP-La Liga,2425,Sevilla,García Pascual,4,2024,138,13294,F S,7,372,1,0.9836,1,0.9836,0,0.0287,11,2,0,0,2.0152,1.1216,Alvaro Garcia-Pascual,1027209600.0,190,0,Right,Spain,F,ST,1100000.0,1845936000.0,154.0,Forward,Striker / Centre Forward,22.0,ESP,2028-06-30,0.242,0.238,0.242,0.238,0.0,0.007,2.661,0.484,0.759,1.017,1.017,0.0,0.091,3.137,1,1.012,13,1100000.0,1118341.0,1100000.0
506,ESP-La Liga,2425,Sevilla,Gonzalo Montiel,4,2024,138,9897,D S,6,103,0,0.0696,0,0.0696,0,0.0,1,0,1,0,0.1218,0.0521,Gonzalo Montiel,852076800.0,175,69,Right,Argentina,D,DR,4800000.0,1861833600.0,8740.0,Defender,Defender (secondary role / versatile),27.0,ESP,2028-12-31,0.0,0.061,0.0,0.061,0.0,0.0,0.874,0.0,0.152,0.0,0.0,0.0,0.0,0.174,0,0.07,1,0.0,68965517.0,0.0
507,ESP-La Liga,2425,Sevilla,Isaac Romero,4,2024,138,12305,F M S,31,2200,4,8.1776,4,7.4343,2,2.5908,54,20,10,1,10.5499,1.7261,Isaac Romero,958608000.0,184,0,Left,Spain,F,ST,6200000.0,1845936000.0,1443.0,Forward,Forward / Winger / Attacking Midfielder,24.0,ESP,2028-06-30,0.164,0.335,0.164,0.304,0.082,0.106,2.209,0.818,0.502,0.489,0.538,0.772,0.074,12.276,6,10.768,74,1550000.0,758169.0,1033333.0
508,ESP-La Liga,2425,Sevilla,Israel Domínguez,4,2024,138,13197,S,1,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,Forward,Striker,0.0,ESP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
509,ESP-La Liga,2425,Sevilla,Jesús Navas,4,2024,138,616,D F M S,15,410,1,0.6232,1,0.6232,0,0.4812,3,10,0,0,1.9667,1.0562,Jesús Navas,501379200.0,170,60,Right,Spain,D,DR,0.0,0.0,1532.0,Defender,Defender / versatile (can play Midfield/Forward),39.0,ESP,0,0.22,0.137,0.22,0.137,0.0,0.106,0.659,2.195,0.664,1.605,1.605,0.0,0.333,3.023,1,1.104,13,0.0,0.0,0.0
510,ESP-La Liga,2425,Sevilla,José Ángel Carmona,4,2024,138,9809,D,35,2993,0,0.5966,0,0.5966,0,1.953,19,19,11,0,9.5714,8.1796,José Ángel Carmona,1012262400.0,183,0,Right,Spain,D,DR,11100000.0,1845936000.0,1008.0,Defender,Defender (generic),22.0,ESP,2028-06-30,0.0,0.018,0.0,0.018,0.0,0.059,0.571,0.571,0.534,0.0,0.0,0.0,0.0,17.751,0,2.55,38,0.0,18605431.0,0.0
511,ESP-La Liga,2425,Sevilla,Juanlu Sanchez,4,2024,138,8409,D F M S,32,1740,4,2.9182,4,2.9182,4,2.7131,13,25,4,1,9.4986,5.5088,Juanlu Sánchez,1060905600.0,186,0,Right,Spain,M,"DR, MR",14600000.0,1877472000.0,1117.0,Defender,Defender / versatile (can play Midfield/Forward),21.0,ESP,2029-06-30,0.207,0.151,0.207,0.151,0.207,0.14,0.672,1.293,0.776,1.371,1.371,1.474,0.308,15.007,8,5.631,38,3650000.0,5003084.0,1825000.0
512,ESP-La Liga,2425,Sevilla,Kelechi Iheanacho,4,2024,138,620,F S,9,401,0,1.0178,0,1.0178,0,0.2138,9,5,0,0,1.3642,0.1326,Kelechi Iheanacho,844300800.0,184,77,Left,Nigeria,F,ST,3900000.0,1782777600.0,4804.0,Forward,Striker / Centre Forward,28.0,ESP,2026-06-30,0.0,0.228,0.0,0.228,0.0,0.048,2.02,1.122,0.336,0.0,0.0,0.0,0.0,1.497,0,1.232,14,0.0,3831794.0,0.0
513,ESP-La Liga,2425,Sevilla,Kike Salas,4,2024,138,10334,D S,31,2238,3,2.1748,3,2.1748,2,0.7522,23,6,6,0,7.3058,6.5313,Kike Salas,1019433600.0,186,0,Left,Spain,D,"DC, DL",6600000.0,1877472000.0,959.0,Defender,Defender (secondary role / versatile),22.0,ESP,2029-06-30,0.121,0.087,0.121,0.087,0.08,0.03,0.925,0.241,0.556,1.379,1.379,2.659,0.13,13.837,5,2.927,29,2200000.0,3034762.0,1320000.0
514,ESP-La Liga,2425,Sevilla,Leandro Antonetti,4,2024,138,13381,S,2,17,0,0.2799,0,0.2799,0,0.0258,1,1,0,0,0.3057,0.0,Leandro Antonetti,1042416000.0,189,81,Left,Puerto Rico,F,ST,205000.0,1845936000.0,336.0,Forward,Striker,21.0,ESP,2028-06-30,0.0,1.482,0.0,1.482,0.0,0.137,5.294,5.294,1.618,0.0,0.0,0.0,0.0,0.306,0,0.306,2,0.0,732404.0,0.0
515,ESP-La Liga,2425,Sevilla,Loic Bade,4,2024,138,8665,D S,32,2682,1,0.8227,1,0.8227,1,0.3638,13,4,7,1,6.6549,6.3181,Loïc Badé,955411200.0,191,0,Right,France,D,DC,27000000.0,1909008000.0,3179.0,Defender,Defender (secondary role / versatile),24.0,ESP,2030-06-30,0.034,0.028,0.034,0.028,0.034,0.012,0.436,0.134,0.435,1.216,1.216,2.749,0.077,12.973,2,1.186,17,27000000.0,32818767.0,13500000.0
516,ESP-La Liga,2425,Sevilla,Lucas Ocampos,4,2024,138,1109,F M,2,180,0,0.1582,0,0.1582,1,0.3162,4,3,0,0,1.6243,1.1722,Lucas Ocampos,773884800.0,187,84,Both,Argentina,M,"LW, RW",4400000.0,1814313600.0,3389.0,Forward,Forward / Midfielder (versatile),30.0,ESP,2027-06-30,0.0,0.079,0.0,0.079,0.5,0.158,2.0,1.5,1.398,0.0,0.0,3.163,0.0,2.796,1,0.474,7,0.0,27812895.0,4400000.0
517,ESP-La Liga,2425,Sevilla,Lucien Agoume,4,2024,138,8165,M S,35,2113,1,0.6494,1,0.6494,3,2.3821,10,26,5,1,8.1988,6.9735,Lucien Agoumé,1013212800.0,185,0,Right,France,M,"MC, DM",12400000.0,1845936000.0,2079.0,Midfielder,Midfielder (secondary/attacking),22.0,ESP,2028-06-30,0.043,0.028,0.043,0.028,0.128,0.101,0.426,1.107,0.646,1.54,1.54,1.259,0.1,15.172,4,3.032,36,12400000.0,19094549.0,3100000.0
518,ESP-La Liga,2425,Sevilla,Manu Bueno,4,2024,138,11266,M S,9,111,1,0.1198,1,0.1198,0,0.0,4,0,0,0,0.1434,0.0639,Manu Bueno,1090886400.0,178,0,Left,Spain,M,"MC, DM",1500000.0,1814313600.0,223.0,Midfielder,Midfielder (secondary/attacking),20.0,ESP,2027-06-30,0.811,0.097,0.811,0.097,0.0,0.0,3.243,0.0,0.168,8.347,8.347,0.0,0.25,0.207,1,0.12,4,1500000.0,12520868.0,1500000.0
519,ESP-La Liga,2425,Sevilla,Marcão,4,2024,138,10999,D S,12,547,0,0.0,0,0.0,0,0.0,0,0,4,1,0.5309,0.5309,Marcão,833932800.0,185,75,Left,Brazil,D,DC,2600000.0,1845936000.0,1046.0,Defender,Defender (secondary role / versatile),28.0,ESP,2028-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,1.062,0,0.0,0,0.0,0.0,0.0
520,ESP-La Liga,2425,Sevilla,Mateo Mejia,4,2024,138,13124,S,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Mateo Mejía,1049068800.0,188,0,Right,Colombia,M,RW,410000.0,1845936000.0,329.0,Forward,Striker,21.0,ESP,2028-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
